name,circle_code,circle_cut,day,sells_commision,sells_comic,sells_artbook,sells_photobook_general,sells_novel,sells_game,sells_music,sells_goods,sells_handmade_crafts,sells_magazine,sells_photobook_cosplay,circle_facebook,circle_instagram,circle_twitter,circle_other_socials,marketplace_link,fandom,other_fandom,rating,sampleworks_images
Rosemoon,J-43ab,https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-cut-18/rosemoon.jpg,Both Days,False,False,False,False,False,False,False,True,True,False,False,,https://www.instagram.com/rosemoonfantasy,https://twitter.com/RoseMoonFantasy,,,Genshin Impact,"Honkai star rail, Vtuber (Hololive),Frieren: Beyond Journey's End,",GA,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/8ef85fad-8012-447c-b6ab-96448613e3eb/d836de76-07ff-4742-9a85-f887bcae2c82/J-43ab.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/8ef85fad-8012-447c-b6ab-96448613e3eb/ba82b5d8-190b-4ab3-bb99-349b11115066/J-43ab.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/8ef85fad-8012-447c-b6ab-96448613e3eb/d1fd2dd7-4898-4e80-a93a-bb8d4fd55360/J-43ab.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/8ef85fad-8012-447c-b6ab-96448613e3eb/26274423-ec2c-4b28-9a7c-66ec3b162527/J-43ab.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/8ef85fad-8012-447c-b6ab-96448613e3eb/6e2c8130-465c-4221-bb82-e9f15851cb75/J-43ab.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/8ef85fad-8012-447c-b6ab-96448613e3eb/9be98b35-aa78-407f-8507-c98ddddac992/J-43ab.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/8ef85fad-8012-447c-b6ab-96448613e3eb/849a8159-efa5-4864-81ca-82810f9c8423/J-43ab.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/8ef85fad-8012-447c-b6ab-96448613e3eb/8907804a-c3ab-49c2-bab2-16e330f561ca/J-43ab.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/8ef85fad-8012-447c-b6ab-96448613e3eb/e97c71de-4ab5-4702-b2a3-cef852b7a3ce/J-43ab.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/8ef85fad-8012-447c-b6ab-96448613e3eb/ade7995b-1fc6-48a6-af23-b59e7cff37ca/J-43ab.jpg']"
Kelinci Liar,J-44ab,https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-cut-18/kelinci_liar.jpg,Both Days,True,False,False,False,False,False,False,True,True,False,False,,,,,,Genshin,"Frieren, Yugioh, Monster Hunter, Dungeon Meshi, Ghibli, wave to earth",PG,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/90fce237-85c7-4259-b316-72718c59e57b/cbad595f-55a2-4f53-a89c-5e9f7700f6a1/J-44ab.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/90fce237-85c7-4259-b316-72718c59e57b/93e6a1ae-13f3-42c5-818e-fe08b218ada1/J-44ab.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/90fce237-85c7-4259-b316-72718c59e57b/850680a3-709e-4ca1-b682-a2c424c60f15/J-44ab.jpg']"
Jalan Santai,J-45a,https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-cut-18/jalan_santai.jpg,Both Days,True,False,False,False,False,False,False,True,True,False,False,,,https://x.com/nanangantuk?s=21&t=ZEZqN94hzw3H5hA1aBpUsg,https://x.com/x0nyaaa?s=21&t=ZEZqN94hzw3H5hA1aBpUsg,,Genshin Impact,"Honkai Star Rail, K-Pop, Spy x Family, Jujutsu Kaisen, Holostars EN, FromArgo, Tears of Themis, Tokyo Revengers",PG,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/f4a7cc3a-669a-480f-bad2-71848c353ad8/63eb4347-745d-4ed6-b86c-7edf1f5c3627/J-45a.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/f4a7cc3a-669a-480f-bad2-71848c353ad8/a1dd49f2-7252-4d36-9189-9c8adaa41e07/J-45a.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/f4a7cc3a-669a-480f-bad2-71848c353ad8/fd905640-55cb-48d4-bf2e-9771ba917d89/J-45a.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/f4a7cc3a-669a-480f-bad2-71848c353ad8/2e8023e9-dc1d-4cc6-b484-020e4af09df6/J-45a.JPG', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/f4a7cc3a-669a-480f-bad2-71848c353ad8/c197d7d1-d4a8-4eef-98b1-6862de9569fb/J-45a.JPG', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/f4a7cc3a-669a-480f-bad2-71848c353ad8/6356c0cc-5bc6-423b-83ad-3e0a2fb460d0/J-45a.JPG', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/f4a7cc3a-669a-480f-bad2-71848c353ad8/c39ef1c6-c062-4948-9ac6-46c0659efa84/J-45a.JPG', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/f4a7cc3a-669a-480f-bad2-71848c353ad8/728d851b-0a2b-4da0-b9d5-15b9db6627ab/J-45a.JPG', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/f4a7cc3a-669a-480f-bad2-71848c353ad8/0506525a-eb1e-4132-a76f-11ae798d916f/J-45a.JPG']"
Sunnygorgeouss,J-45b,https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-cut-18/sunny_gorgeouss.jpg,Both Days,False,False,False,False,False,False,False,True,False,False,False,,https://www.instagram.com/sunnygorgeouss,,,,Genshin Impact,Kimetsu No Yaiba,PG,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/874aebd4-8224-4a72-aa90-a8de82693122/c3c04432-17e7-40df-8046-f941f41f9830/J-45b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/874aebd4-8224-4a72-aa90-a8de82693122/e5d71d87-9f5b-4d41-a31e-c39a33f8666e/J-45b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/874aebd4-8224-4a72-aa90-a8de82693122/e733356f-51bc-4f05-a1e8-b4cf6179d713/J-45b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/874aebd4-8224-4a72-aa90-a8de82693122/bb365c5e-e8da-429b-8b9d-c1d96dc581a6/J-45b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/874aebd4-8224-4a72-aa90-a8de82693122/d4c433f7-1987-48ea-8c15-ec8b637a8e7c/J-45b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/874aebd4-8224-4a72-aa90-a8de82693122/fa7cf6d1-ba57-4303-9da3-2f732383fa9e/J-45b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/874aebd4-8224-4a72-aa90-a8de82693122/4996dee1-04d1-48a2-99c9-91973f6cc5db/J-45b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/874aebd4-8224-4a72-aa90-a8de82693122/d45eed00-151a-4868-b15d-43d832c7ebb8/J-45b.png']"
SARKAS,J-46ab,https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-cut-18/sarkas.jpg,Both Days,False,False,False,False,False,False,False,True,False,False,False,,,,,,Hoyoverse,Pjsk,PG,
Cottontails x PiyoPiyo,J-47ab/J-48ab,https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-cut-18/cottontails_x_piyopiyo.jpg,Both Days,False,False,False,False,False,False,False,True,True,False,False,,,https://twitter.com/hikariin25,,,Genshin,"Honkai Star rail, Monster Hunter,Pokemon, Counterside, Arknights, Project moon, Gundam, Spy x Family, Nijisanji, Zenless Zen Zero, Blue Archive, Ghibli, Skip & Loafer, Hai Miiko, Jujutsu Kaisen, Haikyuu, Shangri-La Frontier, Gochuumon wa Usagi desu ka, Hololive, Debut or Die, Lout of Count Family, ATEEZ, Original works",GA,[]
Croquette,J-49ab,https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-cut-18/croquette.jpg,Both Days,False,False,False,False,False,False,False,True,False,False,False,,https://instagram.com/chloeroyanne,https://twitter.com/badutberkuda,,,Genshin Impact,"Original work, Honkai Star Rail, Call of Duty, Ensemble Stars, Five Nights at Freddy's",GA,
C.A.K.K.E.P.S,J-50ab,https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-cut-18/cakkeps.jpg,Both Days,False,True,False,False,False,False,False,True,False,False,False,https://web.facebook.com/velia.smth/,https://www.instagram.com/chris_neza/,,,,Honkai: Star Rail,"Project Sekai, Arknight, Frieren, Haikyuu, Hololive, My s class hunter (manhwa), Vtuber, Tokyo Ghoul, Jujutsu Kaisen, Solo Leveling, Onmyoji, Genshin Impact, Omniscient Reader Viewpoint, Trash Count Family, S Class Hunter",PG,
Beware of Hot Coffee and Noodle,J-51a,https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-cut-18/beware_of_hot.jpg,Both Days,False,True,True,False,False,False,False,True,False,False,False,,,https://twitter.com/eucalypink,,,Genshin Impact,"Twisted Wonderland, Granblue Fantasy, Ensemble Stars, The Legend of Zelda",PG,
Koceng Molor,J-51b,https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-cut-18/koceng_molor.jpg,Both Days,True,True,True,False,True,False,False,True,False,False,False,,https://www.instagram.com/puresinning/,https://twitter.com/puresinning,,,Genshin Impact,"FGO, Assassin Creed, Blue Lock, original goods",PG,
Shiba Sekiya,J-52ab,https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-cut-18/shiba_sekiya.jpg,Both Days,False,False,True,False,False,False,False,True,False,False,False,,,,,,Genshin Impact,Honkai Star Rail,GA,
Le Circle,J-53ab,https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-cut-18/le_circle.jpg,Both Days,False,True,False,False,False,False,False,True,True,False,False,,,twitter.com/rincchu_,,,Genshin Impact,Honkai Star Rail,GA,
UMAI,J-54ab,https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-cut-18/UMAI.jpg,Both Days,False,False,False,False,False,False,False,True,True,False,False,https://www.facebook.com/tydirart/,https://www.instagram.com/tydirart/,https://twitter.com/ArtTakasu,,,Genshin Impact,"Original, Honkai Star Rail, Frieren, Jujutsu Kaisen, Bleach, Vtuber, Yakuza, Attack on Titan",PG,
PT Sari Boti,J-55a,https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-cut-18/pt_sari_boti.jpg,Both Days,False,False,False,False,False,False,False,True,False,False,False,,https://www.instagram.com/k_cchinamon/,https://twitter.com/k_cchinamon,,,Genshin Impact,"Honkai Star Rail, Blue Lock",M,
House of Hearth,J-55b,https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-cut-18/house_of_hearth.jpg,Both Days,False,False,False,False,False,False,False,True,False,False,False,,https://instagram.com/ccg_chessa/,,,,Genshin Impact,K-Pop,GA,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51693a59-3116-4c0b-a566-f7584c88013b/c89e0fe7-1e4c-4ef8-86c9-a9a16adabc33/J-55b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51693a59-3116-4c0b-a566-f7584c88013b/62157b91-f415-4dde-83a7-db95e042710a/J-55b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51693a59-3116-4c0b-a566-f7584c88013b/336f89f8-33b9-4671-940c-1fc9759e5368/J-55b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51693a59-3116-4c0b-a566-f7584c88013b/5426a9cf-2a86-4d89-83b0-7b35eb38d79b/J-55b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51693a59-3116-4c0b-a566-f7584c88013b/bab29f3b-d16d-4694-9bff-b6c3b0481d4f/J-55b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51693a59-3116-4c0b-a566-f7584c88013b/b3d086e7-6d0e-4e09-86fd-3dea6fc04d0c/J-55b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51693a59-3116-4c0b-a566-f7584c88013b/aeef0cc1-dbe0-4c00-94b7-33f13a18c329/J-55b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51693a59-3116-4c0b-a566-f7584c88013b/c20b6acb-ae68-4b55-93a3-812f961faa20/J-55b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51693a59-3116-4c0b-a566-f7584c88013b/0600fef4-3d3c-4d27-b9e0-1e5cca419e85/J-55b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51693a59-3116-4c0b-a566-f7584c88013b/29719c54-afa2-4d22-a5a7-dbea3d18e756/J-55b.png']"
Breaking News,J-56a,https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-cut-18/breaking_news.jpg,Both Days,False,False,False,False,False,False,False,True,False,False,False,,https://www.instagram.com/guoccarmole?igsh=Y2JreGtrZ2gycHVu&utm_source=qr,,,,Genshin Impact,"Honkai Star Rail, Adventure Time, The Owl House, The Amazing World of Gumball, Spiderverse, Chainsaw man, Omori, Persona 5, Steven Universe, Reverse 1999, Vocaloid, Doki Doki Literature Club",PG,
Shir0,J-56b,https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-cut-18/shir0.jpg,Both Days,False,False,False,False,False,False,False,True,False,False,False,-,https://www.instagram.com/shir0_15?igsh=MWZsNHF3NWc4aTVhZw==,https://x.com/shir0_15?t=uiSL7-HA1fxkKAq_gSH_jw&s=09,,,Genshin Impact,"Ensemble Stars, Blue Lock, Genshin Impact, Haikyuu, Frieren beyond journey's end",GA,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/806b874c-d6ed-4af2-a624-638ac8f61262/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/7cd33188-b5be-4ab0-84db-b2fbf6c0618e/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/a470076b-a2f0-4fa3-b948-4e4dec7cdf08/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/7d3dccae-3e24-4521-9220-a464aed0e139/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/8f538c29-a23c-4ce2-993e-96e1d27315c3/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/992cc433-c381-4651-b64b-4f98b0762860/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/750caf84-5ce2-4009-92b4-8284040ab772/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/201e0afa-f8e7-470c-85bc-2ddc03eb2559/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/b2e8ec70-3eed-4957-9507-ffeb19b05b91/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/15da6e0b-6be8-4b70-8dcc-ed5ebb72876b/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/3887905f-2959-4a38-a135-6d80af785155/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/66d796af-f70d-4367-9354-53375b957213/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/79d352cc-1982-44d2-b916-b293504a79b4/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/f1a06dac-edd0-46e1-8a5c-4228bef7223e/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/7415c455-2044-4fd7-b48a-bf907902d54b/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/700496b3-93ed-439a-934c-297c1b5a6aa7/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/e3fb0551-b089-4d37-bcf8-a1f7bcb2c38b/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/c55c3ba1-31b8-43bb-9c9f-599977be615b/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/7281c25b-eedd-4bd4-a24b-083c1d829d28/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/37367564-3651-48d7-b0b5-99e71cede437/J-56b.png']"
PunguMart,J-57ab,https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-cut-18/pungumart.jpg,Both Days,False,False,False,False,False,False,False,True,True,False,False,https://www.facebook.com/pungupungubox/,https://www.instagram.com/pungupungu_box,https://twitter.com/pungupungu_box,,,Genshin Impact,"Honkai Star Rail, Original Art, Others",GA,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/249407ed-3513-45d8-b777-2f95dd690627/fc961c06-d3e5-4976-b5df-df6799c23df4/J-57ab.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/249407ed-3513-45d8-b777-2f95dd690627/edac405e-5cf1-42b7-893c-980063a64288/J-57ab.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/249407ed-3513-45d8-b777-2f95dd690627/ab8c40cd-cb39-4294-906f-0e5e7b3bb05f/J-57ab.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/249407ed-3513-45d8-b777-2f95dd690627/4f7976a0-fe63-4725-aad8-31ed2a712d70/J-57ab.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/249407ed-3513-45d8-b777-2f95dd690627/b57efd77-1acc-4024-807c-2ff653ddb843/J-57ab.png']"
TSB x LYRE CAELESTIS,J-58a (SAT),https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-cut-18/tsb_x_lyre.jpg,SAT,False,False,False,False,False,False,False,True,True,False,False,-,https://www.instagram.com/reunomi_main/,https://twitter.com/diuwuc,,,Genshin,"Arknights, Project Sekai, Blue Archive, Vocaloid",PG,
Hedon 2D Pro Max,J-58a (SUN),https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-cut-18/hedon_2d_pro.jpg,SUN,False,False,False,False,False,False,False,True,False,False,False,,https://www.instagram.com/clownuchi/,,,,Honkai Impact 3rd,"Hololive, Genshin, Honkai Star Rail, Reverse 1999, Bungou Stray Dogs, Debut or die",GA,
HZKSH,J-58b (SAT),https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-cut-18/hzksh.jpg,SAT,False,False,False,False,False,False,False,True,False,False,False,,https://www.instagram.com/hzksh.official/,,,,Honkai,-,GA,
Kafe Kopium,J-58b (SUN),https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-cut-18/kafe_kopium.jpg,SUN,False,False,False,False,False,False,False,True,False,False,False,,https://instagram.com/kafe.kopium,https://twitter.com/Kopium_circle,,,Honkai Star Rail,-,GA,
Tanah Longsor Himalaya,J-59ab (SAT),https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-cut-18/tanah_longsor_himalaya.jpg,SAT,False,False,False,False,False,False,False,True,False,False,False,,https://www.instagram.com/skyelle._/,https://twitter.com/skyelle2484,,,Genshin Impact,"Nijisanji (Vtuber), Honkai Star Rail, SpyxFamily, Plave, Original Artwork",GA,
Mint x Mochi Matcha,J-59ab (SUN),https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-cut-18/mint_x_mochi_matcha.jpg,SUN,False,False,False,False,False,False,False,True,False,False,False,,https://instagram.com/mint_andmatcha,,,,honkai star rail,"genshin impact, fate, hololive, nikke, honkai star rail, violet evergarden, bunny mai senpai, re:zero, record of ragnarok",PG,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51e5a52f-dc43-4a10-86a1-87e616df649e/308d3cbc-42d4-4e22-84f5-cb4b86709287/J-59ab (SUN).jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51e5a52f-dc43-4a10-86a1-87e616df649e/c18359a2-59fc-4de1-8e39-8694b07aff02/J-59ab (SUN).jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51e5a52f-dc43-4a10-86a1-87e616df649e/34bf8777-2364-459f-8af0-84a90c32eeac/J-59ab (SUN).jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51e5a52f-dc43-4a10-86a1-87e616df649e/7446d989-76e3-487a-b715-d9ea204d99ce/J-59ab (SUN).jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51e5a52f-dc43-4a10-86a1-87e616df649e/c2018de3-9453-4257-9eb2-644700a3d4a8/J-59ab (SUN).jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51e5a52f-dc43-4a10-86a1-87e616df649e/ed70f498-bebb-48aa-ac17-4f36d5374d72/J-59ab (SUN).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51e5a52f-dc43-4a10-86a1-87e616df649e/f8b028fa-d2b1-41c6-8785-b496e482e8fc/J-59ab (SUN).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51e5a52f-dc43-4a10-86a1-87e616df649e/63abded0-1117-4041-adbf-6e2eca165ac1/J-59ab (SUN).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51e5a52f-dc43-4a10-86a1-87e616df649e/d0358a85-be5e-4750-aac2-a3de8de827f3/J-59ab (SUN).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51e5a52f-dc43-4a10-86a1-87e616df649e/c86a421b-3ec6-4a17-9f57-2d66efac1bc4/J-59ab (SUN).png']"
